,word,count
11790,तोप,2
11791,प्रवक्ता,3
11792,प्रोटीन,2
11793,सरोद,2
11794,अतप्त,2
11795,अनवय,2
11796,अनुष्ण,2
11797,अन्दाज,6
11798,अन्दाज़,6
11799,अपभय,3
11800,अभियान,3
11801,अभियानों,3
11802,अरबरी,2
11803,अवितथ,4
11804,आँगिक,3
11805,आंगिक,3
11806,आबदार,2
11807,आलोकित,2
11808,उज्ज्वल,2
11809,ओरछा,1
11810,कांतिमय,2
11811,कांतिमान,2
11812,कांतिमान्,2
11813,कांतियुक्त,2
11814,कान्तिमय,2
11815,कान्तिमान,2
11816,कान्तिमान्,2
11817,कान्तियुक्त,2
11818,खानदान,2
11819,ख़ानदान,2
11820,खौफ,2
11821,ख़ौफ़,2
11822,घराना,2
11823,चमकता,2
11824,जगमग,2
11825,जाज्वल्यमान,2
11826,ज्योतित,2
11827,ठंडा,3
11828,ठंढा,3
11829,ठण्डा,3
11830,ठन्डा,3
11831,ठन्ढा,3
11832,डरता,1
11833,तेजपूर्ण,3
11834,तेजोमंडित,2
11835,त्रसन,2
11836,त्रास,2
11837,दमकता,2
11838,दहशत,2
11839,दीप्त,2
11840,दीप्तिपूर्ण,2
11841,देदीप्यमान,2
11842,द्युत,2
11843,द्युतिमंत,2
11844,द्युतिमन्त,2
11845,द्युतिमान,2
11846,द्युतिमान्,2
11847,प्रकाशपूर्ण,2
11848,प्रकाशमान,2
11849,प्रकाशयुक्त,2
11850,प्रकाशवान,2
11851,बंस,2
11852,भीति,2
11853,मुहिम,3
11854,यंत्रों,2
11855,रोशन,2
11856,वंशतति,3
11857,वासना,1
11858,शीतल,2
11859,संत्रास,2
11860,साध्वस,2
11861,हलवा,2
11862,हलुआ,1
11863,हलुवा,2
11864,हावभाव,3
11865,हेलुआ,1
11866,हैबत,2
11867,ओरछे,1
11868,ठण्ढा,3
11869,वासनाओं,1
11870,अँकटी,1
11871,अंकटी,1
11872,अँकरोरी,1
11873,अँकरौरी,1
11874,अनंततीर्थकृत,1
11875,अनंतव्रत,1
11876,अनन्ततीर्थकृत,1
11877,अनन्तनाथ,1
11878,अनन्तव्रत,1
11879,अभिगुप्ति,1
11880,कंकरीट,1
11881,कंक्रीट,1
11882,काँकरी,1
11883,कांक्रीट,1
11884,कैलशियम,1
11885,कैल्शियम,1
11886,गारा,1
11887,गिटकौरी,1
11888,छर्रा,1
11889,डिटेल,1
11890,निगरानी,1
11891,निगहबानी,1
11892,निरीक्षण,1
11893,नीतिपूर्ण,1
11894,नीतियुक्त,1
11895,नैतिक,1
11896,नैतिकतापूर्ण,1
11897,पथरी,1
11898,पर्यवेक्षण,1
11899,पेटा,1
11900,बँगला,1
11901,बंगला,1
11902,बँगले,1
11903,बंगाली,1
11904,बजरी,1
11905,ब्योरा,1
11906,ब्यौरा,1
11907,मसाला,1
11908,माजरा,1
11909,मुआइना,1
11910,मुआयना,1
11911,लेई,1
11912,विवरण,1
11913,वीक्षण,1
11914,अनंतनाथ,1
11915,अवेक्षण,3
11916,कंकड़ी,1
11917,कैल्सियम,1
11918,खरहा,1
11919,अकृतार्थ,3
11920,अचलधृष,4
11921,अचिर,2
11922,अतिशीघ्र,3
11923,अतिशीघ्रतः,3
11924,अनंतदृष्टि,4
11925,अनन्तदृष्टि,4
11926,अनेकलोचन,4
11927,अप्सरेश,4
11928,अफल,3
11929,अफलित,3
11930,अंबिरथा,3
11931,अमरनाथ,4
11932,अमरपति,4
11933,अमरराज,4
11934,अमरवर,4
11935,अमराधिप,4
11936,अमरेश,4
11937,अमरेश्वर,4
11938,अरब,4
11939,अर्,4
11940,अलकेश,4
11941,अविकच,1
11942,अविलंब,2
11943,अविलंबतः,2
11944,अविलंबित,2
11945,अविलम्ब,2
11946,अविलम्बतः,2
11947,अविलम्बित,2
11948,अशराफ़,2
11949,असफल,3
11950,आचारवान,1
11951,आचारवान्,1
11952,आचारी,1
11953,आत्मकथन,1
11954,आत्मकथा,1
11955,आत्मवृत्त,1
11956,आत्मवृत्तांत,1
11957,आत्मवृत्तान्त,1
11958,आदरसत्कार,1
11959,आवभगत,1
11960,आवभाव,1
11961,आशु,2
11962,इकदम,2
11963,इकहाई,3
11964,इकहाऊ,3
11965,इंद,4
11966,इंदर,4
11967,इंद्रदेव,4
11968,इन्द,4
11969,इन्दर,4
11970,इन्दु,5
11971,इन्द्रदेव,4
11972,कस्टडी,1
11973,कौमी,1
11974,खटाखट,3
11975,खदिर,4
11976,खर्राटों,1
11977,खातिरदारी,1
11978,ख़ातिरदारी,1
11979,खातिरी,1
11980,ख़ातिरी,1
11981,घबराता,1
11982,चटपट,3
11983,छप्पा,1
11984,छापा,1
11985,जंभारि,4
11986,जल्द,2
11987,जातिगत,1
11988,जातीय,1
11989,जात्रा,4
11990,जियारत,2
11991,ज़ियारत,2
11992,झट,3
11993,झटपट,3
11994,झूमना,1
11995,झूँमना,1
11996,टूर,2
11997,ट्रंक,1
11998,ठहाका,3
11999,तत्काल,2
12000,तत्क्षण,2
12001,तमीजदार,1
12002,तमीज़दार,1
12003,तहज़ीबयाफ़्ता,1
12004,तीरथ,2
12005,तीर्थयात्रा,2
12006,तीर्थाटन,2
12007,तुरंत,2
12008,तुरन्त,2
12009,तुरासाह,4
12010,तूर्ण,2
12011,त्रिदशपति,4
12012,त्रिदशाधिप,4
12013,त्रिदशेश्वर,4
12014,त्रिदिवाधीश,4
12015,दररना,1
12016,दलना,1
12017,दानवारि,4
12018,दिवक्ष,4
12019,दिवराज,4
12020,दीर्घकाय,1
12021,देवराज,4
12022,देवेंद्र,4
12023,देवेन्द्र,4
12024,दैत्यदानवमर्दन,4
12025,दैत्यारि,4
12026,दौल्मि,4
12027,नसतालीक,1
12028,नसतालीक़,1
12029,नाकाम,3
12030,नाकामयाब,1
12031,निरर्थक,4
12032,निष्फल,3
12033,परिणामरहित,3
12034,पविधर,4
12035,पाकशासन,4
12036,पाकहंता,4
12037,पाकहन्ता,4
12038,पाकारि,4
12039,पुरंदर,4
12040,पुरंदरे,1
12041,पुरन्दर,4
12042,पूतक्रतु,4
12043,पेटिका,1
12044,पेटी,1
12045,पौलोम,4
12046,प्रयाण,4
12047,प्रवास,4
12048,प्रश्रयी,1
12049,प्रांतों,1
12050,फटाफट,3
12051,फरफराना,1
12052,फलरहित,3
12053,फहरना,1
12054,फहराना,1
12055,फौरन,3
12056,फ़ौरन,3
12057,फ्लाप,1
12058,बकस,1
12059,बक्स,1
12060,बक्सा,1
12061,बाक्स,1
12062,बिड़ौजा,4
12063,बृहत्,1
12064,बृहद्,1
12065,बेकार,4
12066,बेगि,2
12067,बेनतीजा,3
12068,बेसाख्ता,3
12069,मघवान,4
12070,मदनपति,4
12071,महा,1
12072,मेघपति,4
12073,यामनेमि,4
12074,युयुधान,5
12075,रंभापति,4
12076,रम्भापति,4
12077,लपक,3
12078,लपककर,3
12079,लहकना,1
12080,लहराए,1
12081,लहराना,1
12082,वज्रधर,4
12083,वरेंद्र,4
12084,वरेन्द्र,4
12085,वलसूदन,4
12086,वलहंता,4
12087,वलहन्ता,4
12088,वलहिष,4
12089,विजयंत,4
12090,विफल,3
12091,विराट,1
12092,विवुधेश,4
12093,विशाल,1
12094,वृत्रनाशन,4
12095,वृत्रवैरी,4
12096,वृत्रहा,4
12097,वृत्रारि,4
12098,वेत्रहा,4
12099,व्यर्थ,4
12100,शक्र,4
12101,शचींद्र,4
12102,शचीन्द्र,4
12103,शंबरारि,4
12104,शम्बरारि,4
12105,शालीन,1
12106,शिताब,2
12107,शिष्ट,1
12108,शीघ्र,2
12109,शीघ्रतः,2
12110,श्वेतवह,4
12111,श्वेतवाह,4
12112,संदूक,1
12113,सन्दूक,1
12114,सभ्\u200dय,1
12115,सभ्य,1
12116,सहस्रचक्षु,4
12117,सहस्रनेत्र,4
12118,सिताबी,3
12119,सुरकेतु,4
12120,सुरनाथ,4
12121,सुरनायक,4
12122,सुरनाह,4
12123,सुरपति,4
12124,सुरभानु,4
12125,सुरेंद्र,4
12126,सुरेन्द्र,4
12127,सुशील,1
12128,सैयाही,4
12129,स्वर्पति,4
12130,अपरिणामी,3
12131,अररना,1
12132,अशराफ,2
12133,इंदु,5
12134,क़ौमी,1
12135,खर्राटा,1
12136,बकसा,1
12137,लहरना,1
12138,हिरासत,1
12139,अखंड,1
12140,अखंडित,1
12141,अखण्ड,1
12142,अखण्डित,1
12143,अगटना,1
12144,अगतिक,2
12145,अचर,2
12146,अंतर्ग्रहण,1
12147,अतुराई,4
12148,अदम,1
12149,अधीरता,4
12150,अधृति,4
12151,अनवस्थित,4
12152,अनाचरण,1
12153,अनाचार,2
12154,अनिष्पत्ति,2
12155,अनुज्ञापन,1
12156,अनुदैर्ध्य,1
12157,अनून,1
12158,अपकरण,1
12159,अपचाल,1
12160,अपज्ञान,1
12161,अपन्हुति,1
12162,अपर्याप्तता,1
12163,अपर्याप्ति,1
12164,अपहर्ता,1
12165,अपहार,1
12166,अपह्नव,1
12167,अपह्नुति,1
12168,अपूर्णता,1
12169,अप्रवाहित,2
12170,अभक्त,1
12171,अभाव,1
12172,अरेस्टिड,1
12173,अर्थव्यवस्था,6
12174,अल्पता,1
12175,अल्पत्व,1
12176,अविचलित,2
12177,असदाचार,1
12178,असद्भाव,1
12179,असद्व्यवहार,1
12180,अस्थिति,4
12181,अस्थिरता,4
12182,आखा,1
12183,आज्ञप्ति,1
12184,आतुरता,4
12185,आतुरताई,4
12186,आतुरतायी,4
12187,आदेश,1
12188,आयसु,1
12189,इकानमी,6
12190,इकॉनमी,6
12191,इख्तिसार,1
12192,इख़्तिसार,1
12193,इरशाद,1
12194,इर्शाद,1
12195,इंस्टिट्यूट,4
12196,ईकॉनमी,6
12197,उचकाना,1
12198,उछारना,1
12199,उछालना,1
12200,उछीड़,1
12201,उठा,1
12202,उतावलापन,4
12203,उतावली,4
12204,उत्कंठा,5
12205,उत्कण्ठा,5
12206,उपेक्षा,1
12207,ऑक्साइड,2
12208,कपट,1
12209,कलाबाजियाँ,2
12210,क़लाबाज़ी,2
12211,कलैया,2
12212,कातरता,4
12213,कुचाल,1
12214,कुव्यवहार,1
12215,खड़ा,2
12216,खड़े,1
12217,गतिहीन,2
12218,ग़द्दारी,1
12219,गिरफ्तार,1
12220,गिराना,2
12221,गुटका,1
12222,गोपन,1
12223,गोलियाना,1
12224,घर्षण,1
12225,घुमड़ना,1
12226,चोरी,1
12227,चौखटा,1
12228,चौखठा,1
12229,छटपटी,4
12230,छद्म,5
12231,छिपाव,1
12232,छुपाव,1
12233,जुड़,1
12234,जुतना,1
12235,झाड़ना,1
12236,झाँपना,1
12237,टोला,3
12238,ठटरी,1
12239,ठहरा,2
12240,ठाट,1
12241,डावाँडोलपन,4
12242,डावांडोलपन,4
12243,ढँक,1
12244,ढकना,1
12245,ढँकना,1
12246,ढचर,1
12247,ढड्ढा,1
12248,ढाकना,1
12249,ढाँकना,1
12250,ढाँचे,1
12251,ढेंकली,2
12252,ढेंकुर,2
12253,ढेंकुली,2
12254,तखफीफ,1
12255,तख़फ़ीफ़,1
12256,तिरोधान,1
12257,तोपना,1
12258,थमा,5
12259,दगा,1
12260,दग़ा,1
12261,दगाबाजी,1
12262,दग़ाबाज़ी,1
12263,दुराचरण,1
12264,दुराचार,1
12265,दुराव,1
12266,दुर्व्यवहार,1
12267,दुष्टाचरण,1
12268,धमाका,1
12269,नजरंदाजी,1
12270,नज़रंदाज़ी,1
12271,नजरन्दाजी,1
12272,नज़रन्दाज़ी,1
12273,नधना,1
12274,नँधना,1
12275,नंधना,1
12276,नाउम्मीदी,3
12277,निटोल,3
12278,निराशा,3
12279,निर्देश,2
12280,निश्चल,2
12281,निष्कृति,1
12282,नैशनल,1
12283,परदा,1
12284,पर्दा,1
12285,पाड़ा,3
12286,पारा,3
12287,पीर,1
12288,पुस्तिका,1
12289,पोशीदगी,1
12290,प्रतिस्थापना,1
12291,प्रालेख,1
12292,फेंकनी,1
12293,फ्रेम,1
12294,फ़्रेम,1
12295,बददियानती,1
12296,बदसलूकी,1
12297,बरपा,1
12298,बेक़रारी,4
12299,बेवफाई,1
12300,बेवफ़ाई,1
12301,बेसब्री,4
12302,मसवदा,1
12303,मसौदा,1
12304,महल्ला,3
12305,मायूसी,3
12306,मुहल्ला,3
12307,मुहल्ले,3
12308,रगड़,1
12309,रगड़ने,1
12310,रंभी,1
12311,रम्भी,1
12312,राष्ट्रिक,1
12313,राष्ट्रीय,1
12314,रुका,5
12315,लंघना,1
12316,लाघव,1
12317,विश्वासघात,1
12318,विस्फोट,1
12319,विस्फोटक,1
12320,शांत,2
12321,शान्त,2
12322,संक्षिप्तीकरण,1
12323,संगोपन,1
12324,समावेश,1
12325,संयोजन,1
12326,संस्थाओं,2
12327,संस्थान,4
12328,साबुत,1
12329,साबूत,1
12330,सुगबुगाहट,4
12331,स्फोट,1
12332,स्यान,1
12333,हताशा,3
12334,हाँकना,1
12335,हुकुम,1
12336,हुक्म,1
12337,होर,2
12338,अंतःग्रहण,1
12339,आक्साइड,2
12340,ईकानमी,6
12341,कदाचार,1
12342,कलाबाजी,2
12343,गद्दारी,1
12344,गिरफ़्तार,1
12345,डोकरा,1
12346,ढपना,1
12347,नेशनल,1
12348,नैराश्य,3
12349,पुस्तिकाओं,1
12350,प्रतिस्थापन,1
12351,प्रवाहहीन,2
12352,बेताबी,4
12353,ब्लास्ट,1
12354,मोहल्ला,3
12355,लङ्घना,1
12356,संक्षेपण,1
12357,संघर्षण,1
12358,अकल्याण,3
12359,अकुशल,2
12360,अखरावट,1
12361,अखरावटी,1
12362,अठखेली,2
12363,अतिभाषी,2
12364,अतिवक्ता,2
12365,अधिरथ,2
12366,अनय,3
12367,अनहित,3
12368,अनै,3
12369,अभिलेख,3
12370,अभिलेखों,1
12371,अभ्यास,4
12372,अमंगल,2
12373,अमङ्गल,2
12374,अमूक,2
12375,अशंभु,2
12376,अशम्भु,2
12377,अशिव,2
12378,अश्रुयस,3
12379,अंस,1
12380,अहित,3
12381,आदत,4
12382,आमोदी,1
12383,आम्नाय,1
12384,आलेख,1
12385,इबारत,2
12386,इसरार,2
12387,इस्रार,2
12388,ओटर,2
12389,कटुभाषी,2
12390,कंधा,1
12391,कलोल,2
12392,कागज,3
12393,काग़ज़,3
12394,काँधा,1
12395,काष्ठकार,2
12396,किलोल,2
12397,कुभाषी,2
12398,क्रीड़ा,2
12399,खाता,1
12400,खाती,2
12401,खुशदिल,1
12402,खुशमिज़ाज,1
12403,खेल,2
12404,गत्ता,2
12405,गरज,1
12406,ग़रज़,1
12407,चोटी,2
12408,जनमुरीदी,2
12409,जरूरत,1
12410,ज़रूरत,1
12411,जीवंतता,2
12412,जीवन्तता,2
12413,टेव,4
12414,डिगरी,1
12415,डिग्री,1
12416,डुकरिया,1
12417,डोकरी,1
12418,तक्षक,2
12419,तक्षण,2
12420,तक्षा,2
12421,तरखान,2
12422,तहरीर,1
12423,दफ़्ती,2
12424,दरकार,1
12425,दस्तावेज,3
12426,दस्तावेज़,3
12427,दिमागचट,2
12428,दिलशाद,1
12429,निर्वाचक,2
12430,पत्नीभक्ति,2
12431,परन,6
12432,परनि,4
12433,पुर्तगाली,1
12434,पेंग,2
12435,पेंगा,2
12436,पेंगिया,2
12437,पेपर,3
12438,पोर्चगीज़,1
12439,पोर्तगीज़,1
12440,प्रलापी,2
12441,प्रलेख,3
12442,प्रसन्नचित्त,1
12443,प्रसन्नमना,1
12444,प्रसन्नमुख,1
12445,प्राग्भार,2
12446,प्राजक,2
12447,प्राजिता,2
12448,प्रैक्टिस,1
12449,बकवादी,2
12450,बढ़ई,2
12451,बदजबान,2
12452,बदज़बान,2
12453,बदलगाम,2
12454,बहारना,1
12455,बही,1
12456,बहीखाता,1
12457,बातूनी,2
12458,बान,4
12459,बुज़ुर्गिन,1
12460,बुड्ढी,1
12461,बुढ़िया,1
12462,बुहार,1
12463,बुहारना,1
12464,बूढ़ी,1
12465,भेइ,2
12466,भेउ,2
12467,भोथरी,3
12468,मगजचट,2
12469,मतदाताओं,2
12470,मश्क,1
12471,मश्क़,1
12472,मुखरित,2
12473,मुड्ढा,1
12474,मुँहछुट,2
12475,मुँहजोर,2
12476,मुँहज़ोर,2
12477,मुहासबा,1
12478,मुहासिबा,1
12479,मोढ़ा,1
12480,मौजी,1
12481,युग्यवाह,2
12482,रथवान,2
12483,रथवाह,2
12484,रहस्य,2
12485,राज,2
12486,राज़,2
12487,रिकार्ड,1
12488,रिकॉर्ड,1
12489,रियाज,1
12490,रियाज़,1
12491,रेकार्ड,1
12492,रेकॉर्ड,1
12493,लिखाई,1
12494,लेख,2
12495,लेखा,1
12496,लेखाबही,1
12497,लेखे,1
12498,वसली,2
12499,वाक्चपल,2
12500,वाचाल,2
12501,वांछनीयता,1
12502,विषाण,2
12503,विहार,2
12504,वृद्धा,1
12505,शिखर,2
12506,शुमार,1
12507,शृंग,2
12508,शेखर,5
12509,सँकराना,2
12510,सँकरे,2
12511,सख्तज़बान,2
12512,सतभइया,2
12513,सदानंद,1
12514,सदानन्द,1
12515,सारथी,2
12516,साहचर्य,2
12517,सियाहा,1
12518,सींग,2
12519,सुतार,2
12520,सूतधार,2
12521,स्यानिन,1
12522,हँसमुख,1
12523,अशुभ,2
12524,कार्यकर्ताओं,1
12525,कासा,1
12526,ज़नमुरीदी,2
12527,पुर्तगालवासी,1
12528,बुजुर्गिन,1
12529,मतदाता,2
12530,मुँहफट,2
12531,लिखावट,1
12532,विचलन,1
12533,सँकड़ाना,2
12534,संचालन,2
12535,सजीवता,2
12536,सतभैया,2
12537,सहचरता,2
12538,आयास,2
12539,उत्तेजन,1
12540,कसरत,2
12541,खतम,3
12542,ख़तम,3
12543,खत्म,3
12544,ख़त्म,3
12545,धरहरा,1
12546,धौरहर,1
12547,धौराहर,1
12548,निष्पादित,3
12549,परिणीत,3
12550,परिपूरित,3
12551,परिश्रम,2
12552,प्रोत्साहन,1
12553,बढ़ावा,1
12554,मशक्कत,2
12555,मालकिन,2
12556,मीनार,1
12557,मुकम्मल,3
12558,मेहनत,2
12559,यंत्रणा,2
12560,यातना,2
12561,रुज,2
12562,श्रम,2
12563,संपादित,3
12564,सम्पादित,3
12565,सम्पूरित,3
12566,साधित,3
12567,स्वजातीय,2
12568,स्वामिनी,2
12569,मलकिन,2
12570,मीनारों,1
12571,स्वजाति,2
12572,अटवी,1
12573,अनाश्रयता,1
12574,अनाश्रितता,1
12575,अरण्य,1
12576,अरण्यक,1
12577,अरन,1
12578,अरन्य,1
12579,असहायता,1
12580,असहायत्व,1
12581,असहायपन,1
12582,आरन,1
12583,इसलाह,2
12584,इस्लाह,2
12585,उजाड़,1
12586,उजार,1
12587,कानन,1
12588,जंगल,1
12589,तरमीम,2
12590,त्रस,1
12591,दिसावर,1
12592,देसावर,1
12593,द्रुमालय,1
12594,निराश्रयता,1
12595,निःसहायता,1
12596,निस्सहायता,1
12597,निस्सहायपन,1
12598,परदेश,1
12599,परदेस,1
12600,परराष्ट्र,1
12601,परिशोधन,2
12602,परिष्करण,2
12603,परिष्कार,2
12604,परिष्क्रिया,2
12605,बन,1
12606,बयाबान,1
12607,बियाबान,1
12608,बियावान,1
12609,याददाश्त,2
12610,वन,1
12611,वनम,1
12612,वादी,1
12613,विपिन,1
12614,विलायत,1
12615,विशोधन,2
12616,शुद्धिकरण,2
12617,शोधन,2
12618,समज,1
12619,सुधार,2
12620,सुधारना,2
12621,स्मृतियाँ,2
12622,निराश्रितता,1
12623,बड़बड़ाहट,1
12624,विदेश,1
12625,संशोधन,2
12626,अधिभार,2
12627,अधिशुल्क,2
12628,अनुशयी,4
12629,अभियुक्त,3
12630,अभियुक्तों,3
12631,अरवाही,4
12632,अवसायिता,2
12633,अस्निग्ध,9
12634,आड़ा,4
12635,आढ्यता,2
12636,आँब,2
12637,आंब,2
12638,आम्र,2
12639,आयाम,8
12640,उपदेशों,3
12641,उल्का,4
12642,उल्कापिंड,4
12643,उसूल,9
12644,ऋद्धि,2
12645,एशियन,1
12646,एशियाई,1
12647,एशियावासी,1
12648,कदाचित,3
12649,कर्कश,4
12650,कर्णकटु,4
12651,कलहप्रिय,4
12652,कलहार,4
12653,कलही,4
12654,कामशर,2
12655,कामांग,2
12656,कामायुध,2
12657,केशवायुध,2
12658,खटपटिया,4
12659,खुरखुरा,4
12660,खुरदरा,4
12661,खुरदुरा,4
12662,खुराफाती,4
12663,ख़ुराफ़ाती,4
12664,खुशहाली,2
12665,ख़ुशहाली,2
12666,च्यूत,2
12667,जंजालिया,4
12668,जंजाली,4
12669,जलबंधु,1
12670,जलबन्धु,1
12671,जुलाहा,4
12672,जुलाहे,4
12673,झगड़ालू,4
12674,झमेलिया,4
12675,झष,1
12676,तंति,4
12677,तनेना,3
12678,तारका,4
12679,तारकाभ,4
12680,तिरछा,3
12681,तिरछी,3
12682,तिरपट,3
12683,तिर्यक,3
12684,द्विपक्षीय,2
12685,धनधान्यपूर्णता,2
12686,पटकार,4
12687,पृथुलोमा,1
12688,प्रियाम्बु,2
12689,फतूरी,4
12690,फ़तूरी,4
12691,फुतूरी,4
12692,फ़ुतूरी,4
12693,बाड़स,1
12694,बुनकर,4
12695,बेहवास,4
12696,मच्छी,1
12697,मछलियों,1
12698,मछली,1
12699,माही,1
12700,मीन,1
12701,मुट्ठी,2
12702,मुठी,2
12703,मुद्दालह,3
12704,मुद्दालेह,3
12705,मुलज़िम,3
12706,मुश्त,2
12707,मुष्टि,2
12708,मुष्टिका,2
12709,मूठी,2
12710,रसाल,2
12711,लड़ाकू,4
12712,लूक,4
12713,वाक्जाल,3
12714,वैभवता,2
12715,व्यवस्थापिका,2
12716,शतबलि,1
12717,शब्दजाल,3
12718,शब्दाडम्बर,3
12719,शायद,3
12720,शालिक,5
12721,सकली,1
12722,संपन्नता,2
12723,संभवतः,3
12724,समृद्धता,2
12725,समृद्धि,2
12726,समृद्धिपूर्णता,2
12727,सम्पन्नता,2
12728,सम्भवतः,3
12729,संसद,2
12730,सिद्धान्\u200dत,3
12731,सिद्धान्त,10
12732,स्यात्,3
12733,स्लेटी,1
12734,हाफ़िज़,1
12735,हुज्जती,4
12736,ऐश्वर्यता,2
12737,कदाचित्,3
12738,कलहकारी,4
12739,द्विपक्षी,2
12740,प्रियांबु,2
12741,बदहवास,4
12742,मत्स्य,1
12743,मार्क्सवाद,3
12744,मुलजिम,3
12745,शब्दाडंबर,3
12746,श्रेयस्कर,5
12747,सरचार्ज,2
12748,संवेदनाओं,1
12749,सिद्धांत,10
12750,हाफिज,1
12751,अंतरिक्ष,2
12752,अंतरीक,2
12753,अदालती,1
12754,अन्तरिक्ष,2
12755,अब्धिमंडूकी,2
12756,आफरीन,1
12757,आफ़रीन,1
12758,इंदुरत्न,2
12759,इंधन,2
12760,इन्दुरत्न,2
12761,इन्धन,2
12762,ईंधन,2
12763,ईन्धन,2
12764,किशल,2
12765,किशलय,2
12766,किसलय,2
12767,कोपल,2
12768,कोंपल,2
12769,गोमती,3
12770,चुचुक,2
12771,चूची,2
12772,चूँची,2
12773,चूचुक,2
12774,छींट,3
12775,छींटे,1
12776,जलावन,2
12777,जाट,1
12778,जामे,2
12779,डंठल,2
12780,डँठा,2
12781,डंठा,2
12782,डँठी,2
12783,डंठी,2
12784,डंडी,2
12785,डाँड़ी,2
12786,ढिपनी,2
12787,ढिंपनी,2
12788,ढेपनी,2
12789,ढेंपनी,2
12790,तानों,2
12791,तिल,2
12792,तीर्थक,1
12793,तीर्थिक,1
12794,धन्यवाद,1
12795,नकबजनी,3
12796,नवपल्लव,2
12797,नाल,3
12798,नीरज,2
12799,न्यायिक,1
12800,पंडा,1
12801,पत्रयौवन,2
12802,पलहा,2
12803,पल्लव,2
12804,पिप्पलक,2
12805,फ्यूल,2
12806,बागा,2
12807,भिटनी,2
12808,मंजरिका,2
12809,मंजरी,2
12810,मंजरीक,2
12811,मंजी,2
12812,मुक्ता,2
12813,मुक्तामणि,2
12814,मुखमंडनक,2
12815,मुखमण्डनक,2
12816,मोती,2
12817,मौर,2
12818,लौना,2
12819,वृंत,2
12820,वृन्त,2
12821,शशि,2
12822,शशिप्रभ,2
12823,शशिप्रिय,2
12824,शाबाश,1
12825,शुक्तिज,2
12826,शुक्तिबीज,2
12827,शुक्तिमणि,2
12828,सलना,2
12829,साधुवाद,1
12830,साराल,2
12831,सिंधुजात,2
12832,सिंधुसुतासुत,2
12833,सिन्धुजात,2
12834,सिन्धुसुतासुत,2
12835,सेंधमारी,3
12836,हँडिया,3
12837,हँड़िया,3
12838,हंड़िया,3
12839,हंडी,3
12840,हाड़ी,3
12841,हाँड़ी,3
12842,हांडी,3
12843,हेमधान्यक,2
12844,हेमवल,2
12845,हैमवत,2
12846,अन्तरीक,2
12847,इंध,2
12848,कल्ला,2
12849,चूचक,2
12850,छींटा,3
12851,धेनुमति,3
12852,नक़बज़नी,3
12853,पंडे,1
12854,वाहवाह,1
12855,साप्ताहिक,5
12856,हंडिका,3
12857,अकलंक,1
12858,अकलंकित,1
12859,अकलंकी,1
12860,अकाज,4
12861,अकारज,4
12862,अटना,1
12863,अदर्श,1
12864,अदाग,1
12865,अदाग़,1
12866,अदागी,1
12867,अदाग़ी,1
12868,अदोष,1
12869,अधीक्षण,2
12870,अनंतदेव,1
12871,अनंतशीर्ष,1
12872,अनन्तदेव,1
12873,अनन्तशीर्ष,1
12874,अनपराध,1
12875,अनपराधी,1
12876,अनवद्य,1
12877,अनुदार,1
12878,अनुसमर्थन,2
12879,अपकार,2
12880,अपकृति,2
12881,अपच्छेद,2
12882,अपराधहीन,1
12883,अभिक्रांती,2
12884,अभिक्रान्ती,2
12885,अभिशंसित,2
12886,अभिशस्त,2
12887,अमलिन,1
12888,अवक्खन,1
12889,अवधार,2
12890,अवलुंठन,1
12891,अवलुण्ठन,1
12892,अवलोकन,3
12893,अव्यलीक,1
12894,अहिनाह,1
12895,अहिपति,1
12896,अहीश,1
12897,आइ,2
12898,आइना,1
12899,आईना,1
12900,आउ,2
12901,आक्षिक,2
12902,आधर्षित,2
12903,आबगीन,1
12904,आरस,1
12905,आरसी,1
12906,आलोकन,1
12907,आलोचन,2
12908,आवसथ्य,1
12909,आवासितता,1
12910,इंतजाम,2
12911,इंतज़ाम,2
12912,इतमाम,4
12913,इतराईं,3
12914,इंतिजाम,2
12915,इंतिज़ाम,2
12916,इन्तजाम,2
12917,इन्तज़ाम,2
12918,इन्तिज़ाम,2
12919,इहकाल,2
12920,ईक्षण,6
12921,ईछन,1
12922,उपस्कर,1
12923,कंजूस,1
12924,करमट्ठा,1
12925,कर्णपाली,1
12926,कर्णलता,1
12927,कर्णलतिका,1
12928,कलंकरहित,1
12929,कामकाजी,2
12930,कार्यरत,2
12931,कार्यशील,2
12932,कृषिभूमि,1
12933,कोठरी,2
12934,कोठार,2
12935,कोठी,2
12936,क्षुद्र,6
12937,खबीस,1
12938,खानगी,1
12939,गद्दी,4
12940,गृहनिर्मित,1
12941,गृहोपयोगी,1
12942,ग्रहदशा,1
12943,घरू,1
12944,घूमूँ,1
12945,चकराना,1
12946,जिंदगानी,2
12947,ज़िंदगानी,2
12948,जिंदगी,2
12949,ज़िंदगी,2
12950,जिन्दगानी,2
12951,ज़िन्दगानी,2
12952,जिन्दगी,2
12953,ज़िन्दगी,2
12954,जीवनकाल,2
12955,जुग,2
12956,जुगल,1
12957,जुगाड़,2
12958,जुटा,2
12959,जेवनार,1
12960,जोगाड़,2
12961,जोट,1
12962,जोड़ा,1
12963,टहलना,1
12964,टेम,1
12965,ठिगना,2
12966,ठिंगना,2
12967,ठिठुरते,2
12968,ठेंगना,2
12969,तख्त,4
12970,तख़्त,4
12971,तख्ता,4
12972,तख़्ता,4
12973,तजवीज,5
