,pid,word,simplicity,complexity
48679,sicwxteigenp4,प्रभावशाली,3,1
48680,sicwxteigenp4,प्रभावी,4,0
48681,sicwxteigenp4,प्रयोग,2,1
48682,sicwxteigenp4,प्रयोजन,2,1
48683,sicwxteigenp4,प्रवर्तन,2,1
48684,sicwxteigenp4,प्राथमिक,2,1
48685,sicwxteigenp4,प्रारंभ,2,1
48686,sicwxteigenp4,प्रारंभिक,2,1
48687,sicwxteigenp4,प्रारम्भ,3,1
48688,sicwxteigenp4,प्रारम्भिक,2,1
48689,sicwxteigenp4,प्रियदर्शन,2,1
48690,sicwxteigenp4,प्लांट,5,0
48691,sicwxteigenp4,फंडा,3,1
48692,sicwxteigenp4,फण्डा,5,0
48695,sicwxteigenp4,फल,5,0
48696,sicwxteigenp4,फुनगी,4,0
48697,sicwxteigenp4,फैक्टरी,3,1
48698,sicwxteigenp4,फ़ैक्टरी,3,1
48699,sicwxteigenp4,फैक्ट्री,3,1
48700,sicwxteigenp4,फ़ैक्ट्री,5,0
48701,sicwxteigenp4,बकवैरी,4,0
48702,sicwxteigenp4,बच्चा,4,0
48705,sicwxteigenp4,बनवारी,5,0
48706,sicwxteigenp4,बलबीर,5,0
48707,sicwxteigenp4,बहुमूल्य,2,1
48708,sicwxteigenp4,बालक,4,0
48709,sicwxteigenp4,बिस्मिल्लाह,2,1
48710,sicwxteigenp4,बेरहम,5,0
48711,sicwxteigenp4,बेशकीमती,2,1
48712,sicwxteigenp4,बेशक़ीमती,2,1
48713,sicwxteigenp4,ब्योहार,5,0
48714,sicwxteigenp4,ब्रजबिहारी,2,1
48715,sicwxteigenp4,भावता,4,0
48716,sicwxteigenp4,भेंट,5,0
48718,sicwxteigenp4,मंजु,4,0
48719,sicwxteigenp4,मंजुकेशी,2,1
48720,sicwxteigenp4,मंजुल,4,0
48721,sicwxteigenp4,मधुसूदन,4,0
48722,sicwxteigenp4,मनमोहक,4,0
48723,sicwxteigenp4,मनमोहन,5,0
48724,sicwxteigenp4,मनहर,5,0
48725,sicwxteigenp4,मनोभिराम,3,1
48726,sicwxteigenp4,मनोमुग्धकारी,1,1
48727,sicwxteigenp4,मनोरम,4,0
48728,sicwxteigenp4,मनोरम्य,3,1
48729,sicwxteigenp4,मनोहर,4,0
48730,sicwxteigenp4,मनोहारी,4,0
48731,sicwxteigenp4,मन्जू,4,0
48732,sicwxteigenp4,मराल,5,0
48733,sicwxteigenp4,मशीन,5,0
48734,sicwxteigenp4,महत्त्वपूर्ण,2,1
48735,sicwxteigenp4,महत्वपूर्ण,2,1
48736,sicwxteigenp4,महाजनी,5,0
48737,sicwxteigenp4,माधव,5,0
48739,sicwxteigenp4,मार्ग,5,0
48740,sicwxteigenp4,माषाश,4,0
48741,sicwxteigenp4,मिल,5,0
48742,sicwxteigenp4,मिसाल,4,0
48743,sicwxteigenp4,मुआलिजा,2,1
48744,sicwxteigenp4,मुकुंद,5,0
48745,sicwxteigenp4,मुकुन्द,2,1
48746,sicwxteigenp4,मुग्धकारी,5,0
48748,sicwxteigenp4,मुरलीधर,3,1
48749,sicwxteigenp4,मुरलीवाला,5,0
48750,sicwxteigenp4,मुरारी,4,0
48751,sicwxteigenp4,मूल्यवान,2,1
48752,sicwxteigenp4,मोहक,4,0
48753,sicwxteigenp4,मोहन,5,0
48754,sicwxteigenp4,यंत्र,4,0
48755,sicwxteigenp4,ययी,4,0
48756,sicwxteigenp4,ययु,5,0
48757,sicwxteigenp4,यवनारि,3,1
48758,sicwxteigenp4,यादवेंद्र,2,1
48759,sicwxteigenp4,यादवेन्द्र,4,0
48760,sicwxteigenp4,युक्ति,2,1
48761,sicwxteigenp4,युयु,5,0
48762,sicwxteigenp4,यूज,4,0
48763,sicwxteigenp4,यूज़,4,0
48764,sicwxteigenp4,यूस,4,0
48765,sicwxteigenp4,योग,5,0
48766,sicwxteigenp4,योगीश,5,0
48767,sicwxteigenp4,योगीश्वर,5,0
48768,sicwxteigenp4,योगेश,5,0
48769,sicwxteigenp4,योगेश्वर,2,1
48770,sicwxteigenp4,योजना,4,0
48771,sicwxteigenp4,रचनात्मक,2,1
48772,sicwxteigenp4,राधारमण,4,0
48773,sicwxteigenp4,रासबिहारी,5,0
48774,sicwxteigenp4,रास्ता,4,0
48775,sicwxteigenp4,राह,4,0
48776,sicwxteigenp4,रिजल्ट,3,1
48777,sicwxteigenp4,रुग्णालय,3,1
48778,sicwxteigenp4,रूढ़,4,0
48779,sicwxteigenp4,रैवंता,3,1
48783,sicwxteigenp4,रोगोपचार,5,0
48784,sicwxteigenp4,ललित,4,0
48785,sicwxteigenp4,लुभावन,3,1
48786,sicwxteigenp4,लुभावना,4,0
48787,sicwxteigenp4,वनमाली,4,0
48788,sicwxteigenp4,वंशीधर,4,0
48789,sicwxteigenp4,वंशीधारी,2,1
48790,sicwxteigenp4,वातप्रमी,2,1
48791,sicwxteigenp4,वासुदेव,4,0
48792,sicwxteigenp4,विक्षेप,3,1
48793,sicwxteigenp4,विक्षेपण,5,0
48794,sicwxteigenp4,विज्ञानी,5,0
48795,sicwxteigenp4,विट्ठलदेव,2,1
48796,sicwxteigenp4,विधि,4,0
48797,sicwxteigenp4,विनियोग,2,1
48798,sicwxteigenp4,विनियोजन,2,1
48799,sicwxteigenp4,विपाक,2,1
48801,sicwxteigenp4,विश्वपति,2,1
48802,sicwxteigenp4,वृषण,4,0
48803,sicwxteigenp4,वृषदर्भ,3,1
48804,sicwxteigenp4,वृषल,2,1
48805,sicwxteigenp4,वृष्णि,2,1
48807,sicwxteigenp4,वेदबाहु,4,0
48808,sicwxteigenp4,वेदाध्यक्ष,4,0
48809,sicwxteigenp4,वैज्ञानिक,5,0
48810,sicwxteigenp4,वैज्ञानिकों,3,1
48811,sicwxteigenp4,व्यवहार,2,1
48812,sicwxteigenp4,व्युष्टि,3,1
48813,sicwxteigenp4,शकटहा,2,1
48814,sicwxteigenp4,शकटारि,4,0
48815,sicwxteigenp4,शतानंद,2,1
48816,sicwxteigenp4,शतानन्द,2,1
48817,sicwxteigenp4,शफरुक,5,0
48820,sicwxteigenp4,शफ़ाख़ाना,3,1
48821,sicwxteigenp4,शवकृत,3,1
48822,sicwxteigenp4,शाब्दिक,4,0
48823,sicwxteigenp4,शालिहोत्र,5,0
48824,sicwxteigenp4,शास्त्र,2,1
48825,sicwxteigenp4,शिखंडी,2,1
48826,sicwxteigenp4,शिखण्डी,2,1
48827,sicwxteigenp4,शिखी,5,0
48828,sicwxteigenp4,शिशु,5,0
48829,sicwxteigenp4,शुरुआत,4,0
48830,sicwxteigenp4,शुरुआती,2,1
48831,sicwxteigenp4,शुरुवात,2,1
48832,sicwxteigenp4,शुरुवाती,5,0
48833,sicwxteigenp4,शुरू,4,0
48834,sicwxteigenp4,श्याम,5,0
48835,sicwxteigenp4,श्रीकृष्ण,3,1
48836,sicwxteigenp4,श्रीगणेश,3,1
48837,sicwxteigenp4,श्रीपुत्र,2,1
48838,sicwxteigenp4,सख्त,4,0
48839,sicwxteigenp4,सख़्त,4,0
48840,sicwxteigenp4,संगदिल,3,1
48841,sicwxteigenp4,संपुट,5,0
48842,sicwxteigenp4,सबील,5,0
48843,sicwxteigenp4,सम्पुट,5,0
48844,sicwxteigenp4,संयंत्रों,2,1
48845,sicwxteigenp4,सर्जनात्मक,2,1
48846,sicwxteigenp4,सर्जनात्मकता,2,1
48847,sicwxteigenp4,सशक्तिकरण,2,1
48848,sicwxteigenp4,साइंटिस्ट,4,0
48849,sicwxteigenp4,साधन,2,1
48850,sicwxteigenp4,सांस्कृतिक,1,1
48851,sicwxteigenp4,साहूकारी,5,0
48852,sicwxteigenp4,सुखदर्शन,3,1
48853,sicwxteigenp4,सुंदर,4,0
48854,sicwxteigenp4,सुदर्शन,4,0
48855,sicwxteigenp4,सुन्दर,4,0
48856,sicwxteigenp4,सुप्रतीक,3,1
48857,sicwxteigenp4,सुरम्य,3,1
48858,sicwxteigenp4,सोमेश,4,0
48859,sicwxteigenp4,सोमेश्वर,2,1
48860,sicwxteigenp4,सौगात,2,1
48861,sicwxteigenp4,स्वच्छंद,4,0
48862,sicwxteigenp4,स्वच्छन्द,2,1
48863,sicwxteigenp4,स्वतंत्र,2,1
48864,sicwxteigenp4,स्वतन्त्र,3,1
48865,sicwxteigenp4,स्वाधीन,3,1
48866,sicwxteigenp4,स्वेच्छाचारी,2,1
48867,sicwxteigenp4,हथियार,3,1
48868,sicwxteigenp4,हय,5,0
48869,sicwxteigenp4,हयंद,3,1
48870,sicwxteigenp4,हरि,5,0
48871,sicwxteigenp4,हवाला,4,0
48872,sicwxteigenp4,हश्र,2,1
48873,sicwxteigenp4,हसीं,5,0
48874,sicwxteigenp4,हसीन,5,0
48875,sicwxteigenp4,हस्पताल,3,1
48876,sicwxteigenp4,हास्पिटल,2,1
48877,sicwxteigenp4,हृषीकेश,2,1
48878,sicwxteigenp4,हॉस्पिटल,2,1
48879,sicwxteigenp4,होबार,4,0
48880,sicwxteigenp4,होरिल,2,1
48881,sicwxteigenp4,अर्भ,3,1
48882,sicwxteigenp4,अलिपिबद्ध,1,1
48883,sicwxteigenp4,अविलोकन,2,1
48884,sicwxteigenp4,आरंभी,4,0
48885,sicwxteigenp4,जिम्मेवार,4,0
48886,sicwxteigenp4,डिब्बा,5,0
48887,sicwxteigenp4,दयाहीन,4,0
48888,sicwxteigenp4,दिलचस्प,5,0
48889,sicwxteigenp4,निर्द्वंद्व,3,1
48890,sicwxteigenp4,पुलई,4,0
48891,sicwxteigenp4,प्रदर्शनकारी,1,1
48892,sicwxteigenp4,बड़ा,5,0
48893,sicwxteigenp4,मसविदा,2,1
48894,sicwxteigenp4,विज्ञानवेत्ता,3,1
48895,sicwxteigenp4,वृषनाशन,2,1
48896,sicwxteigenp4,शक्तिकरण,3,1
48897,sicwxteigenp4,शफाखाना,3,1
48898,sicwxteigenp4,शाब्द,4,0
48899,sicwxteigenp4,संयंत्र,2,1
48901,sicwxteigenp4,सृजनात्मक,2,1
48902,sicwxteigenp5,अंकुश,3,1
48903,sicwxteigenp5,अखरा,4,0
48904,sicwxteigenp5,अंजल,3,1
48906,sicwxteigenp5,अंजलि,3,1
48907,sicwxteigenp5,अंजलिपुट,3,1
48908,sicwxteigenp5,अँजली,3,1
48909,sicwxteigenp5,अंजली,3,1
48910,sicwxteigenp5,अंजाम,5,0
48911,sicwxteigenp5,अँजुरी,3,1
48912,sicwxteigenp5,अंजुरी,3,1
48913,sicwxteigenp5,अंजुल,3,1
48914,sicwxteigenp5,अंजुली,3,1
48915,sicwxteigenp5,अञ्जलि,2,1
48916,sicwxteigenp5,अटक,4,0
48917,sicwxteigenp5,अड़ंगा,3,1
48918,sicwxteigenp5,अंत,5,0
48919,sicwxteigenp5,अंतर्भाग,3,1
48920,sicwxteigenp5,अतिकाल,2,1
48921,sicwxteigenp5,अतिवेला,3,1
48922,sicwxteigenp5,अधिशासन,3,1
48923,sicwxteigenp5,अनुकथन,3,1
48924,sicwxteigenp5,अनुदिन,4,0
48925,sicwxteigenp5,अनुदिवस,5,0
48926,sicwxteigenp5,अनुपशांत,1,1
48927,sicwxteigenp5,अनुबंध,3,1
48928,sicwxteigenp5,अनुबन्ध,3,1
48929,sicwxteigenp5,अनुरोध,4,0
48930,sicwxteigenp5,अनुशासन,4,0
48931,sicwxteigenp5,अनेकांत,2,1
48932,sicwxteigenp5,अनेकान्त,1,1
48933,sicwxteigenp5,अन्जाम,5,0
48934,sicwxteigenp5,अन्त,5,0
48935,sicwxteigenp5,अपचार,4,0
48936,sicwxteigenp5,अपराध,5,0
48937,sicwxteigenp5,अपवर्ग,2,1
48938,sicwxteigenp5,अपवारण,2,1
48939,sicwxteigenp5,अप्रकृत,2,1
48940,sicwxteigenp5,अबार,2,1
48941,sicwxteigenp5,अबेर,3,1
48942,sicwxteigenp5,अबोधगम्य,1,1
48943,sicwxteigenp5,अभिज्ञान,2,1
48944,sicwxteigenp5,अभिशासन,4,0
48945,sicwxteigenp5,अमल,5,0
48946,sicwxteigenp5,अमीरी,5,0
48947,sicwxteigenp5,अयाथार्थिक,2,1
48948,sicwxteigenp5,अरकला,2,1
48949,sicwxteigenp5,अर्गल,3,1
48950,sicwxteigenp5,अर्गला,3,1
48953,sicwxteigenp5,अर्थव्यवस्था,2,1
48954,sicwxteigenp5,अर्थापन,4,0
48955,sicwxteigenp5,अलसेट,2,1
48956,sicwxteigenp5,अलिखित,1,1
48957,sicwxteigenp5,अवकंपित,1,1
48958,sicwxteigenp5,अवकम्पित,1,1
48959,sicwxteigenp5,अवगाह,1,1
48960,sicwxteigenp5,अवदारित,5,0
48961,sicwxteigenp5,अवदीर्ण,2,1
48962,sicwxteigenp5,अवरोध,2,1
48964,sicwxteigenp5,अवसाद,2,1
48965,sicwxteigenp5,अवसान,3,1
48966,sicwxteigenp5,अवसेर,3,1
48967,sicwxteigenp5,अवेर,2,1
48968,sicwxteigenp5,अव्यवस्थित,2,1
48969,sicwxteigenp5,अशांत,3,1
48970,sicwxteigenp5,अशान्त,5,0
48971,sicwxteigenp5,अशुद्धि,5,0
48972,sicwxteigenp5,असमाहित,2,1
48973,sicwxteigenp5,अस्थिर,3,1
48974,sicwxteigenp5,अस्थिरचित्त,2,1
48975,sicwxteigenp5,अस्थूल,2,1
48976,sicwxteigenp5,अस्फुट,3,1
48977,sicwxteigenp5,अस्वाभाविक,2,1
48978,sicwxteigenp5,अहरह,3,1
48979,sicwxteigenp5,अहवाल,3,1
48980,sicwxteigenp5,आख्या,2,1
48981,sicwxteigenp5,आचरण,3,1
48982,sicwxteigenp5,आटी,2,1
48985,sicwxteigenp5,आदर्श,3,1
48986,sicwxteigenp5,आधान,2,1
48987,sicwxteigenp5,आधार,4,0
48989,sicwxteigenp5,आभाषण,4,0
48990,sicwxteigenp5,आमोद,2,1
48991,sicwxteigenp5,आर्टिफिशल,5,0
48992,sicwxteigenp5,आर्टिफेशल,5,0
48993,sicwxteigenp5,आर्टीफिशल,5,0
48994,sicwxteigenp5,आर्टीफेशल,5,0
48996,sicwxteigenp5,आलापन,2,1
48997,sicwxteigenp5,आलोल,2,1
48998,sicwxteigenp5,आवर्जन,3,1
48999,sicwxteigenp5,आस्पद,3,1
49000,sicwxteigenp5,आहार्य्य,2,1
49001,sicwxteigenp5,इकानमी,5,0
49002,sicwxteigenp5,इतमाम,3,1
49003,sicwxteigenp5,इंतहा,4,0
49005,sicwxteigenp5,इति,3,1
49006,sicwxteigenp5,इंतिहा,5,0
49007,sicwxteigenp5,इत्माम,3,1
49008,sicwxteigenp5,इन्तिहा,4,0
49010,sicwxteigenp5,ईकानमी,5,0
49011,sicwxteigenp5,ईकॉनमी,5,0
49012,sicwxteigenp5,उत्कंठित,1,1
49013,sicwxteigenp5,उत्कण्ठित,2,1
49014,sicwxteigenp5,उपधान,3,1
49015,sicwxteigenp5,उपन्यासों,1,1
49016,sicwxteigenp5,उपसंहार,3,1
49017,sicwxteigenp5,एडमिनिस्ट्रेशन,5,0
49018,sicwxteigenp5,एडमिनिस्ट्रैशन,5,0
49019,sicwxteigenp5,औंहर,3,1
49020,sicwxteigenp5,कज,3,1
49021,sicwxteigenp5,कंटेनर,4,0
49022,sicwxteigenp5,कंट्रोल,5,0
49023,sicwxteigenp5,कठिन,5,0
49024,sicwxteigenp5,कठिन,4,0
49025,sicwxteigenp5,कन्टेनर,4,0
49026,sicwxteigenp5,कन्ट्रोल,5,0
49027,sicwxteigenp5,करपात्र,2,1
49028,sicwxteigenp5,कल,4,0
49029,sicwxteigenp5,कलाम,5,0
49030,sicwxteigenp5,कवेरा,3,1
49031,sicwxteigenp5,काबू,5,0
49032,sicwxteigenp5,क़ाबू,5,0
49033,sicwxteigenp5,कारखाना,5,0
49034,sicwxteigenp5,कारख़ाना,5,0
49035,sicwxteigenp5,कारिस्तानी,2,1
49036,sicwxteigenp5,कुसूर,5,0
49037,sicwxteigenp5,कूट,3,1
49038,sicwxteigenp5,कृत्रिम,2,1
49039,sicwxteigenp5,कोश,2,1
49040,sicwxteigenp5,कोष,2,1
49041,sicwxteigenp5,क्षुद्र,2,1
49042,sicwxteigenp5,क्षुब्ध,1,1
49043,sicwxteigenp5,खता,5,0
49044,sicwxteigenp5,ख़ता,5,0
49045,sicwxteigenp5,खबर,5,0
49046,sicwxteigenp5,ख़बर,5,0
49047,sicwxteigenp5,खलल,3,1
49048,sicwxteigenp5,ख़लल,4,0
49049,sicwxteigenp5,खातमा,5,0
49050,sicwxteigenp5,ख़ातमा,5,0
49051,sicwxteigenp5,खात्मा,5,0
49052,sicwxteigenp5,ख़ात्मा,5,0
49055,sicwxteigenp5,खासकर,5,0
49056,sicwxteigenp5,ख़ासकर,5,0
49061,sicwxteigenp5,खासियत,5,0
49062,sicwxteigenp5,ख़ासियत,5,0
49063,sicwxteigenp5,खुशबू,5,0
49064,sicwxteigenp5,ख़ुशबू,5,0
49065,sicwxteigenp5,खूबी,5,0
49066,sicwxteigenp5,ख़ूबी,5,0
49067,sicwxteigenp5,खोटा,4,0
49068,sicwxteigenp5,गंभीर,5,0
49069,sicwxteigenp5,गमक,3,1
49070,sicwxteigenp5,गलती,5,0
49071,sicwxteigenp5,ग़लती,5,0
49072,sicwxteigenp5,गवर्नमेंट,5,0
49073,sicwxteigenp5,गवर्नमेन्ट,5,0
49074,sicwxteigenp5,गवर्न्मंट,5,0
49075,sicwxteigenp5,गवर्न्मन्ट,5,0
49076,sicwxteigenp5,गवर्मंट,5,0
49077,sicwxteigenp5,गवर्मन्ट,5,0
49078,sicwxteigenp5,गँवार,5,0
49079,sicwxteigenp5,गवैहाँ,2,1
49080,sicwxteigenp5,गहन,2,1
49082,sicwxteigenp5,गुण,5,0
49083,sicwxteigenp5,गुफ्तगू,5,0
49084,sicwxteigenp5,गुफ़्तगू,5,0
49085,sicwxteigenp5,गूढ़,3,1
49086,sicwxteigenp5,ग्रामवासी,2,1
49087,sicwxteigenp5,ग्रामीण,2,1
49088,sicwxteigenp5,ग्राम्य,2,1
49089,sicwxteigenp5,चंचल,3,1
49090,sicwxteigenp5,चित्रित,1,1
49092,sicwxteigenp5,चिर,4,0
49093,sicwxteigenp5,चूक,5,0
49094,sicwxteigenp5,चैट,3,1
49095,sicwxteigenp5,छद्म,3,1
49096,sicwxteigenp5,जटिल,3,1
49097,sicwxteigenp5,जद,3,1
49098,sicwxteigenp5,जाली,5,0
49099,sicwxteigenp5,टीका,2,1
49100,sicwxteigenp5,टेढ़ा,2,1
49102,sicwxteigenp5,डब्बा,5,0
49104,sicwxteigenp5,डिवाइस,5,0
49105,sicwxteigenp5,तकरीर,3,1
49106,sicwxteigenp5,तक़रीर,3,1
49107,sicwxteigenp5,तफ़सीर,2,1
49108,sicwxteigenp5,ताम्रपुष्पी,2,1
49109,sicwxteigenp5,त्रुटि,3,1
49110,sicwxteigenp5,त्रुटियों,3,1
49111,sicwxteigenp5,दबाव,4,0
49112,sicwxteigenp5,दम,4,0
49113,sicwxteigenp5,दाव,2,1
49114,sicwxteigenp5,दावी,3,1
49115,sicwxteigenp5,दाह,2,1
49116,sicwxteigenp5,दिखाऊ,4,0
49117,sicwxteigenp5,दिखावटी,5,0
49118,sicwxteigenp5,दुरुह,2,1
49119,sicwxteigenp5,दुशवार,2,1
49120,sicwxteigenp5,दुश्वार,2,1
49122,sicwxteigenp5,देर,5,0
49123,sicwxteigenp5,देरी,5,0
49124,sicwxteigenp5,देहाती,3,1
49125,sicwxteigenp5,दैनंदिन,5,0
49127,sicwxteigenp5,दोना,3,1
49128,sicwxteigenp5,दौना,3,1
49129,sicwxteigenp5,द्रोण,3,1
49130,sicwxteigenp5,धव,2,1
49131,sicwxteigenp5,धवाई,3,1
49132,sicwxteigenp5,धाइ,3,1
49133,sicwxteigenp5,धाव,2,1
49134,sicwxteigenp5,धावड़ा,3,1
49135,sicwxteigenp5,धावरा,3,1
49136,sicwxteigenp5,धुरंधर,4,0
49137,sicwxteigenp5,धुरन्धर,4,0
49138,sicwxteigenp5,धौ,4,0
49139,sicwxteigenp5,नकली,5,0
49140,sicwxteigenp5,नक़ली,5,0
49141,sicwxteigenp5,नंदितरु,2,1
49142,sicwxteigenp5,नंदी,2,1
49143,sicwxteigenp5,नन्दितरु,1,1
49144,sicwxteigenp5,नागा,3,1
49145,sicwxteigenp5,नित,3,1
49146,sicwxteigenp5,नित्य,3,1
49147,sicwxteigenp5,नित्यप्रति,3,1
49148,sicwxteigenp5,नियंत्रण,5,0
49149,sicwxteigenp5,नियन्त्रण,5,0
49150,sicwxteigenp5,निरूपित,2,1
49152,sicwxteigenp5,निरोध,3,1
49153,sicwxteigenp5,निर्मित,3,1
49154,sicwxteigenp5,निर्वचन,2,1
49155,sicwxteigenp5,निशानी,5,0
49156,sicwxteigenp5,निशुल्क,2,1
49157,sicwxteigenp5,निश्शुल्क,2,1
49158,sicwxteigenp5,निष्पत्ति,2,1
49159,sicwxteigenp5,नुक्स,5,0
49160,sicwxteigenp5,नुक़्स,4,0
49161,sicwxteigenp5,न्यूज,5,0
49162,sicwxteigenp5,न्यूज़,5,0
49163,sicwxteigenp5,पत्रपुट,2,1
49164,sicwxteigenp5,पयाम,3,1
49165,sicwxteigenp5,परमल,3,1
49166,sicwxteigenp5,परिच्छिन्न,2,1
49167,sicwxteigenp5,परिणति,2,1
49168,sicwxteigenp5,परिमल,3,1
49169,sicwxteigenp5,पर्णीत,3,1
49170,sicwxteigenp5,पहिचान,5,0
49171,sicwxteigenp5,पात्र,3,1
49172,sicwxteigenp5,पारायण,2,1
49173,sicwxteigenp5,पुटी,2,1
49174,sicwxteigenp5,पेचीदा,3,1
49175,sicwxteigenp5,पेचीला,4,0
49176,sicwxteigenp5,पैगाम,5,0
49177,sicwxteigenp5,पैग़ाम,5,0
49178,sicwxteigenp5,प्रकृत,2,1
49179,sicwxteigenp5,प्रणीत,2,1
49180,sicwxteigenp5,प्रतिदिन,5,0
49181,sicwxteigenp5,प्रतिबद्धता,1,1
49182,sicwxteigenp5,प्रतिभिन्न,5,0
49183,sicwxteigenp5,प्रदर्शनकर्ता,3,1
49184,sicwxteigenp5,प्रलाप,4,0
49185,sicwxteigenp5,प्रशासन,5,0
49186,sicwxteigenp5,प्लांट,5,0
49187,sicwxteigenp5,फतूर,3,1
49188,sicwxteigenp5,फ़तूर,3,1
49189,sicwxteigenp5,फ़रज़ी,5,0
49190,sicwxteigenp5,फर्जी,5,0
49191,sicwxteigenp5,फ़र्ज़ी,5,0
49192,sicwxteigenp5,फसाना,5,0
49193,sicwxteigenp5,फ़साना,5,0
49194,sicwxteigenp5,फितूर,3,1
49195,sicwxteigenp5,फ़ितूर,3,1
49196,sicwxteigenp5,फीचर,5,0
49197,sicwxteigenp5,फुतूर,3,1
49198,sicwxteigenp5,फ़ुतूर,3,1
49199,sicwxteigenp5,फैक्टरी,5,0
49200,sicwxteigenp5,फ़ैक्टरी,5,0
49201,sicwxteigenp5,फैक्ट्री,5,0
49202,sicwxteigenp5,फ़ैक्ट्री,5,0
49203,sicwxteigenp5,बतकही,2,1
49204,sicwxteigenp5,बनावटी,5,0
49205,sicwxteigenp5,बनौवा,2,1
49207,sicwxteigenp5,बात,5,0
49209,sicwxteigenp5,बातचीत,5,0
49210,sicwxteigenp5,बाधा,3,1
49211,sicwxteigenp5,बारीक,5,0
49212,sicwxteigenp5,बारीक़,4,0
49214,sicwxteigenp5,बेर,3,1
49216,sicwxteigenp5,बोलचाल,5,0
49220,sicwxteigenp5,भीतर,5,0
49223,sicwxteigenp5,भीतरी,5,0
49224,sicwxteigenp5,भूल,5,0
49225,sicwxteigenp5,भेदित,3,1
49226,sicwxteigenp5,मशीन,5,0
49232,sicwxteigenp5,मानवकृत,1,1
49233,sicwxteigenp5,मानवनिर्मित,1,1
49234,sicwxteigenp5,मिल,5,0
49237,sicwxteigenp5,मुख्यतः,3,1
49239,sicwxteigenp5,मुफ्त,5,0
49240,sicwxteigenp5,मुफ़्त,5,0
49241,sicwxteigenp5,मुश्किल,5,0
49242,sicwxteigenp5,यति,3,1
49243,sicwxteigenp5,यंत्र,4,0
49244,sicwxteigenp5,रचनात्मक,1,1
49245,sicwxteigenp5,रचित,3,1
49246,sicwxteigenp5,राजशाही,5,0
49248,sicwxteigenp5,राज्य,5,0
49249,sicwxteigenp5,राज्यव्यवस्था,5,0
49250,sicwxteigenp5,रुकावट,5,0
49251,sicwxteigenp5,रोक,5,0
49253,sicwxteigenp5,रोज,5,0
49254,sicwxteigenp5,रोज़,5,0
49255,sicwxteigenp5,रोजमर्रा,5,0
49256,sicwxteigenp5,रोज़मर्रा,4,0
49257,sicwxteigenp5,रोजाना,5,0
49258,sicwxteigenp5,रोड़ा,3,1
49259,sicwxteigenp5,लक्षण,4,0
49260,sicwxteigenp5,लगाम,5,0
49261,sicwxteigenp5,लतीफ़,2,1
49262,sicwxteigenp5,वक्र,2,1
49263,sicwxteigenp5,वाकया,5,0
49264,sicwxteigenp5,वाक़या,5,0
49265,sicwxteigenp5,वाकिया,5,0
49266,sicwxteigenp5,वाक़िया,5,0
49267,sicwxteigenp5,वाक्या,5,0
49268,sicwxteigenp5,वाम,3,1
49269,sicwxteigenp5,वार्ता,5,0
49270,sicwxteigenp5,वार्तालाप,5,0
49271,sicwxteigenp5,वार्त्ता,4,0
49272,sicwxteigenp5,विघात,3,1
49273,sicwxteigenp5,विघ्न,3,1
49274,sicwxteigenp5,विचल,4,0
49275,sicwxteigenp5,विचलित,4,0
49277,sicwxteigenp5,विपर्यय,3,1
49278,sicwxteigenp5,विभक्त,4,0
49279,sicwxteigenp5,विभाजित,3,1
49280,sicwxteigenp5,विरचित,4,0
49281,sicwxteigenp5,विलंब,2,1
49282,sicwxteigenp5,विलम्ब,3,1
49283,sicwxteigenp5,विशिष्टतः,5,0
49284,sicwxteigenp5,विशिष्टता,3,1
49286,sicwxteigenp5,विशेषकर,5,0
49287,sicwxteigenp5,विशेषतः,4,0
49288,sicwxteigenp5,विशेषता,5,0
49289,sicwxteigenp5,विसर्जन,4,0
49290,sicwxteigenp5,वृत्तांत,2,1
49291,sicwxteigenp5,वृत्तान्त,2,1
49292,sicwxteigenp5,वैशिष्ट्य,2,1
49293,sicwxteigenp5,व्यतिक्रम,1,1
49294,sicwxteigenp5,व्यवधान,2,1
49295,sicwxteigenp5,व्याख्या,2,1
49296,sicwxteigenp5,व्याघात,1,1
49297,sicwxteigenp5,व्याज,5,0
49298,sicwxteigenp5,शफरुक,2,1
49299,sicwxteigenp5,शामनी,3,1
49302,sicwxteigenp5,शासन,4,0
49303,sicwxteigenp5,शिवा,5,0
49304,sicwxteigenp5,शुक्ल,2,1
49305,sicwxteigenp5,शुक्लवृक्ष,1,1
49306,sicwxteigenp5,संताप,2,1
49307,sicwxteigenp5,सत्त्व,2,1
49308,sicwxteigenp5,सत्व,2,1
49309,sicwxteigenp5,संदेश,5,0
49310,sicwxteigenp5,संदेशा,5,0
49311,sicwxteigenp5,संदेसा,4,0
49312,sicwxteigenp5,सन्देश,5,0
49313,sicwxteigenp5,संपुट,3,1
49314,sicwxteigenp5,सफाया,5,0
49315,sicwxteigenp5,संबाद,4,0
49316,sicwxteigenp5,संभाषण,3,1
49317,sicwxteigenp5,समाचार,5,0
49318,sicwxteigenp5,समाप्ति,5,0
49319,sicwxteigenp5,सम्पुट,2,1
49320,sicwxteigenp5,सम्बाद,3,1
49321,sicwxteigenp5,सम्भाषण,3,1
49322,sicwxteigenp5,सम्वाद,4,0
49323,sicwxteigenp5,संयंत्रों,2,1
49324,sicwxteigenp5,सरकार,5,0
49325,sicwxteigenp5,संरचित,2,1
49326,sicwxteigenp5,सर्जनात्मक,1,1
49327,sicwxteigenp5,सर्जनात्मकता,1,1
