word,length,n_synsets,n_synonyms,n_consonants,n_vowels,n_hypernyms,n_hyponyms,n_consonantconjuncts,n_syllables,frequency,label,label_avg
धूलिकेदार,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2.0
धुस्स,0.33333333333333304,0.5,0.037037037037037,0.33333333333333304,0.33333333333333304,0.196428571428571,0.0,1.0,0.0,3.95496611912358e-05,1,2.0
मुखर,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.33333333333333304,0.511353033419149,1,2.5
वाचाल,0.2,0.0,0.040816326530612,0.25,0.5,0.40540540540540504,0.0,0.0,0.33333333333333304,0.079173838209983,1,3.0
अतिभाषी,0.6,0.0,0.040816326530612,0.25,1.0,0.40540540540540504,0.0,0.0,1.0,0.0,1,2.5
वाक्चपल,0.6,0.0,0.12244897959183698,0.75,0.5,0.0,0.0,1.0,0.666666666666667,0.0,1,2.0
अमूक,0.0,0.6,0.5918367346938779,0.0,0.5,0.0,0.0,0.0,0.33333333333333304,0.004121135904715,1,3.0
कटुभाषी,0.6,0.0,0.061224489795918,0.5,0.75,0.0,0.0,0.0,1.0,0.0,1,2.5
कुभाषी,0.4,0.0,0.061224489795918,0.25,0.75,0.0,0.0,0.0,0.666666666666667,0.0,1,2.5
मुँहफट,0.4,0.0,0.224489795918367,0.5,0.5,0.0,0.0,0.0,0.666666666666667,0.020869191049913995,1,3.0
मुँहज़ोर,0.8,0.0,0.224489795918367,0.5,1.0,0.0,0.0,0.0,0.666666666666667,0.000215146299484,1,3.0
मुँहछुट,0.6,0.0,0.224489795918367,0.5,0.75,0.0,0.0,0.0,0.666666666666667,0.0,1,2.5
मुँहजोर,0.6,0.0,0.224489795918367,0.5,0.75,0.0,0.0,0.0,0.666666666666667,0.004302925989673001,1,2.5
बदलगाम,0.4,0.0,0.224489795918367,0.75,0.25,0.0,0.0,0.0,1.0,0.0,1,2.0
बदजबान,0.4,0.0,0.224489795918367,0.75,0.25,0.0,0.0,0.0,1.0,0.002259036144578,1,2.5
बदज़बान,0.6,0.2,0.28571428571428603,0.75,0.5,0.0,0.0,0.0,0.666666666666667,0.000537865748709,1,2.5
प्रलापी,0.6,0.0,0.12244897959183698,0.5,0.75,0.0,0.0,1.0,1.0,0.0,1,2.0
अतिवक्ता,0.8,0.0,0.12244897959183698,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1,2.5
बकवादी,0.4,0.0,0.061224489795918,0.5,0.5,0.40540540540540504,0.0,0.0,1.0,0.008931453782417,1,2.0
मुखरित,0.4,0.0,0.020408163265306,0.5,0.5,0.0,0.0,0.0,0.666666666666667,0.0,1,2.5
अग्रणी,0.4,0.0,0.10204081632653099,0.25,0.75,0.24324324324324303,0.277777777777778,1.0,0.33333333333333304,0.24483769942485395,1,1.6666666666666667
वरेण्य,0.4,0.0,0.0,0.5,0.5,0.054054054054054,0.0,1.0,0.666666666666667,0.000889977184885,1,2.0
धोरी,0.0,0.0,0.448979591836735,0.0,0.5,0.081081081081081,1.0,0.0,0.33333333333333304,3.37112570032214e-06,1,3.0
गझिन,0.166666666666667,0.0,0.130434782608696,0.25,0.33333333333333304,0.0,0.0,0.0,0.25,0.0036815978693520005,1,2.3333333333333335
अबिरल,0.33333333333333304,0.0,0.130434782608696,0.25,0.666666666666667,0.0,0.0,0.0,0.5,0.000420271476254,1,2.6666666666666665
निविरीस,0.666666666666667,0.2,0.152173913043478,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1,1.6666666666666667
अनवगाह,0.5,0.2,0.293478260869565,0.5,0.666666666666667,0.0,0.0,0.0,0.75,0.0,1,2.5
अनवगाह्य,0.833333333333333,0.2,0.293478260869565,0.75,1.0,0.0,0.0,0.5,1.0,0.0,1,2.25
अवगाह,0.33333333333333304,0.8,0.31521739130434806,0.25,0.666666666666667,1.0,1.0,0.0,0.5,0.000265568667675,1,3.0
दुरुह,0.33333333333333304,0.0,0.09782608695652198,0.25,0.666666666666667,0.0,0.0,0.0,0.25,0.005397160624193,1,2.6666666666666665
सूक्ष्म,0.666666666666667,0.2,0.16304347826087,0.5,1.0,0.0,0.0,1.0,0.0,0.22788651867048104,1,2.8333333333333335
अबोधगम्य,0.833333333333333,0.2,0.141304347826087,0.75,1.0,0.0,0.0,0.5,1.0,7.333098674175759e-05,1,1.8333333333333333
सन्तति,1.0,1.0,1.0,1.0,1.0,0.7230769230769231,0.24202626641651,1.0,1.0,0.0014630769439069999,1,3.25
मुआहिदा,0.42857142857142894,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.00020643987269199998,1,2.3333333333333335
अभिसंधि,0.42857142857142894,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,4.53212211466081e-05,1,1.6666666666666667
अभिसन्धि,0.5714285714285711,0.0,0.0,0.33333333333333304,0.75,0.0,0.0,0.33333333333333304,1.0,0.0,1,2.0
मुखबंध,0.444444444444444,0.0,0.027210884353742,0.5,0.25,0.019607843137255002,0.0,0.0,0.5,7.89336069698375e-06,1,3.0
प्राक्कथन,0.7777777777777779,0.0,0.027210884353742,0.833333333333333,0.5,0.019607843137255002,0.0,1.0,0.75,0.0005900287121000001,1,2.0
उपोद्घात,0.666666666666667,0.0,0.027210884353742,0.5,0.75,0.019607843137255002,0.0,0.5,0.5,5.1306844530394395e-05,1,3.0
धरणि,0.222222222222222,0.14285714285714302,0.7142857142857142,0.33333333333333304,0.0,0.156862745098039,0.0,0.0,0.25,0.00044702726866300006,1,3.0
धरित्री,0.555555555555556,0.14285714285714302,0.7142857142857142,0.5,0.5,0.156862745098039,0.0,0.5,0.5,0.00028785257064499996,1,2.5
क्षिति,0.444444444444444,0.14285714285714302,0.7142857142857142,0.33333333333333304,0.5,0.156862745098039,0.0,0.5,0.5,0.0009123553077360001,1,3.0
अचलकीला,0.555555555555556,0.14285714285714302,0.7142857142857142,0.5,0.5,0.156862745098039,0.0,0.0,1.0,0.0,1,2.5
अचला,0.222222222222222,0.28571428571428603,0.755102040816326,0.166666666666667,0.25,0.215686274509804,0.0,0.0,0.25,0.002582427021321,1,2.5
पृथिवीमण्डल,1.0,0.0,0.48299319727891205,1.0,0.75,0.0,0.0,0.5,1.0,0.0,1,3.0
पृथिवी,0.444444444444444,0.0,0.48299319727891205,0.33333333333333304,0.5,0.0,0.0,0.0,0.5,0.0011347161307910002,1,3.0
खगवती,0.33333333333333304,0.14285714285714302,0.7142857142857142,0.5,0.0,0.156862745098039,0.0,0.0,0.5,0.0,1,3.0
बीजसू,0.33333333333333304,0.14285714285714302,0.7142857142857142,0.33333333333333304,0.25,0.156862745098039,0.0,0.0,0.25,0.0,1,2.0
विश्वंभरा,0.7777777777777779,0.0,0.48299319727891205,0.666666666666667,0.75,0.0,0.0,0.5,0.5,6.07606662478416e-05,1,3.0
विश्वधारिणी,1.0,0.0,0.48299319727891205,0.833333333333333,1.0,0.0,0.0,0.5,1.0,0.0,1,2.5
विश्वगन्धा,0.8888888888888891,0.0,0.48299319727891205,0.833333333333333,0.75,0.0,0.0,1.0,0.75,0.0,1,3.0
जगद्वहा,0.555555555555556,0.0,0.48299319727891205,0.666666666666667,0.25,0.0,0.0,0.5,0.5,0.0,1,2.5
पुहुमी,0.444444444444444,0.0,0.48299319727891205,0.33333333333333304,0.5,0.0,0.0,0.0,0.5,0.0,1,2.0
सोलाली,0.444444444444444,0.0,0.48299319727891205,0.33333333333333304,0.5,0.0,0.0,0.0,0.5,0.0,1,2.5
तोयनीबी,0.555555555555556,0.0,0.48299319727891205,0.5,0.5,0.0,0.0,0.0,0.75,0.0,1,3.0
वसनार्णवा,0.7777777777777779,0.0,0.48299319727891205,0.833333333333333,0.5,0.0,0.0,0.5,0.75,0.0,1,3.0
पुहमी,0.33333333333333304,0.0,0.48299319727891205,0.33333333333333304,0.25,0.0,0.0,0.0,0.25,0.0,1,3.0
पोहमी,0.33333333333333304,0.0,0.48299319727891205,0.33333333333333304,0.25,0.0,0.0,0.0,0.25,0.0,1,3.0
सुगंधिमाता,0.8888888888888891,0.14285714285714302,0.7142857142857142,0.666666666666667,1.0,0.156862745098039,0.0,0.0,1.0,0.0,1,3.0
सुगन्धिमाता,1.0,0.14285714285714302,0.7142857142857142,0.833333333333333,1.0,0.156862745098039,0.0,0.5,1.0,0.0,1,3.0
इलिका,0.33333333333333304,0.0,0.48299319727891205,0.166666666666667,0.5,0.0,0.0,0.0,0.5,0.0,1,3.0
रत्नसू,0.444444444444444,0.0,0.48299319727891205,0.5,0.25,0.0,0.0,0.5,0.25,0.0,1,3.0
रत्नसूति,0.666666666666667,0.0,0.48299319727891205,0.666666666666667,0.5,0.0,0.0,0.5,0.75,0.0,1,3.0
अद्रिकीला,0.7777777777777779,0.0,0.48299319727891205,0.5,1.0,0.0,0.0,0.5,0.75,0.0,1,2.5
तप्तायनी,0.666666666666667,0.14285714285714302,0.48979591836734704,0.666666666666667,0.5,0.33333333333333304,0.0,0.5,0.5,0.0,1,3.0
तंति,0.25,0.5,0.5333333333333329,0.0,0.33333333333333304,0.058823529411765,0.982456140350877,0.0,0.33333333333333304,0.0,1,2.0
द्रव्य,0.33333333333333304,0.25,0.3493975903614461,0.5,0.2,0.057692307692308,0.736842105263158,0.666666666666667,0.666666666666667,0.02130402465498,1,3.0
माद्दा,0.33333333333333304,1.0,0.433734939759036,0.25,0.4,0.634615384615385,0.59688995215311,0.33333333333333304,0.33333333333333304,0.0,1,3.0
इंद्रियार्थ,0.8888888888888891,0.0,0.09638554216867501,0.75,1.0,0.0,0.0011961722488039999,0.666666666666667,0.666666666666667,0.0,1,2.0
इन्द्रियार्थ,1.0,0.0,0.09638554216867501,1.0,1.0,0.0,0.0011961722488039999,1.0,0.666666666666667,5.20316501094523e-05,1,2.0
अप्राचीन,0.4,0.0,0.3928571428571429,0.33333333333333304,0.666666666666667,0.0,0.0,0.5,0.0,0.0,1,2.8
अपुरातन,0.2,0.0,0.3928571428571429,0.33333333333333304,0.33333333333333304,0.0,0.0,0.0,0.5,0.0,1,2.8
अकालातीत,0.4,0.0,0.3928571428571429,0.33333333333333304,0.666666666666667,0.0,0.0,0.0,0.5,0.0,1,2.2
इदानीतन,0.2,0.0,0.3928571428571429,0.33333333333333304,0.33333333333333304,0.0,0.0,0.0,0.5,0.0,1,2.4
सांप्रतिक,0.6,0.0,0.3928571428571429,0.666666666666667,0.666666666666667,0.0,0.0,0.5,0.0,8.46202665538396e-05,1,2.8
साम्प्रतिक,0.8,0.0,0.3928571428571429,1.0,0.666666666666667,0.0,0.0,1.0,0.0,0.00017528483786200002,1,3.0
आल,0.0,1.0,1.0,0.0,0.2,1.0,1.0,0.0,0.0,0.068250097044705,1,2.875
अभिग्रह,0.7142857142857142,0.18181818181818202,0.6388888888888891,0.75,0.6,0.10526315789473699,0.323353293413174,0.5,0.666666666666667,5.9356961715285105e-05,1,2.3333333333333335
अपभ्रंश,0.5714285714285711,0.5714285714285711,0.3,0.666666666666667,0.6,0.132075471698113,0.02156862745098,0.5,0.666666666666667,0.041790559691602,1,2.3333333333333335
पतन,0.0,0.14285714285714302,0.066666666666667,0.33333333333333304,0.0,0.009433962264150999,0.0,0.0,0.33333333333333304,0.395115803882885,1,3.0
अवनति,0.28571428571428603,0.5714285714285711,0.4166666666666671,0.33333333333333304,0.4,0.44339622641509396,0.000980392156863,0.0,0.666666666666667,0.019329552539735,1,2.6666666666666665
अधोपतन,0.42857142857142894,0.0,0.05,0.666666666666667,0.4,0.0,0.0,0.0,1.0,0.0033593887838309997,1,3.0
अधोगमन,0.42857142857142894,0.14285714285714302,0.21666666666666698,0.666666666666667,0.4,0.141509433962264,0.0,0.0,1.0,0.001455456751172,1,2.375
अधोगति,0.42857142857142894,0.14285714285714302,0.21666666666666698,0.33333333333333304,0.6,0.141509433962264,0.0,0.0,0.666666666666667,0.020295535808011002,1,2.625
अपकर्षण,0.5714285714285711,0.42857142857142894,0.25,1.0,0.4,0.09433962264151,0.003921568627451,0.5,1.0,0.0011066620385120002,1,2.6666666666666665
अधःपतन,0.42857142857142894,0.14285714285714302,0.083333333333333,0.666666666666667,0.4,0.07547169811320799,0.0,0.0,1.0,0.004557492475966,1,3.0
अधःपात,0.42857142857142894,0.0,0.05,0.33333333333333304,0.6,0.0,0.0,0.0,0.666666666666667,0.00028190675109099995,1,2.5
अपध्वंस,0.5714285714285711,0.28571428571428603,0.983333333333333,0.666666666666667,0.6,0.29245283018867896,0.02843137254902,0.5,0.666666666666667,0.0,1,2.3076923076923075
अभिपतन,0.42857142857142894,0.14285714285714302,0.28333333333333305,0.666666666666667,0.4,0.037735849056603994,0.007843137254902,0.0,1.0,0.0,1,3.0
अवपतन,0.28571428571428603,0.14285714285714302,0.2,0.666666666666667,0.2,0.009433962264150999,0.0,0.0,1.0,5.6270951110774796e-05,1,2.6666666666666665
अवपात,0.28571428571428603,0.42857142857142894,0.35,0.33333333333333304,0.4,0.29245283018867896,0.08039215686274499,0.0,0.666666666666667,0.000251944851281,1,2.8333333333333335
अवरोहण,0.42857142857142894,0.14285714285714302,0.125,0.666666666666667,0.4,0.07547169811320799,0.0,0.0,1.0,0.0013880167940659997,1,3.0
अवक्रांति,0.857142857142857,0.14285714285714302,0.108333333333333,0.666666666666667,1.0,0.141509433962264,0.000980392156863,0.5,1.0,0.0,1,3.0
अवक्रान्ति,1.0,0.14285714285714302,0.108333333333333,1.0,1.0,0.141509433962264,0.000980392156863,1.0,1.0,0.0,1,2.0
अवक्षेपण,0.7142857142857142,0.5714285714285711,0.21666666666666698,1.0,0.6,0.150943396226415,0.003921568627451,0.5,1.0,0.0027720830523920003,1,2.0
मोक्ष,0.28571428571428603,0.42857142857142894,0.8,0.33333333333333304,0.4,0.641509433962264,0.023529411764706,0.5,0.0,0.236156502660015,1,3.142857142857143
इस्कात,0.42857142857142894,0.28571428571428603,0.116666666666667,0.33333333333333304,0.6,0.037735849056603994,0.0,0.5,0.33333333333333304,0.0,1,2.0
इस्क़ात,0.5714285714285711,0.28571428571428603,0.116666666666667,0.33333333333333304,0.8,0.037735849056603994,0.0,0.5,0.33333333333333304,0.0,1,2.5
अविशुद्धि,0.857142857142857,0.14285714285714302,0.116666666666667,0.666666666666667,1.0,0.150943396226415,0.022549019607842998,0.5,1.0,4.55124704168942e-06,1,3.0
अपकर्ष,0.42857142857142894,0.28571428571428603,0.55,0.666666666666667,0.4,0.226415094339623,0.0058823529411759995,0.5,0.666666666666667,0.001506559550976,1,2.6923076923076925
अपह्रास,0.5714285714285711,0.14285714285714302,0.18333333333333302,0.666666666666667,0.6,0.037735849056603994,0.000980392156863,0.5,0.666666666666667,0.0,1,2.1666666666666665
अवरोह,0.28571428571428603,0.42857142857142894,0.116666666666667,0.33333333333333304,0.4,0.320754716981132,0.0,0.0,0.666666666666667,0.003436191516476,1,2.6666666666666665
आज़ुर्दगी,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.666666666666667,3.1162349412478495e-05,1,3.0
निमित्त,0.8,0.14285714285714302,0.277227722772277,0.666666666666667,0.75,0.17204301075268802,0.006896551724138,0.5,0.33333333333333304,0.0055448827670669994,1,2.7222222222222223
समायोग,0.6,0.7142857142857142,0.6138613861386141,0.666666666666667,0.5,0.666666666666667,0.021674876847291,0.0,0.666666666666667,2.6375145926222102e-05,1,3.0
पिंगल,0.5,0.28571428571428603,0.3651685393258429,0.5,0.5,0.3125,0.303370786516854,0.0,0.33333333333333304,0.00494363697938,1,2.0
पिङ्गल,0.666666666666667,0.28571428571428603,0.3651685393258429,0.75,0.5,0.3125,0.303370786516854,1.0,0.33333333333333304,0.000125925872318,1,2.0
पीतलोह,0.666666666666667,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.666666666666667,0.0,1,2.3333333333333335
सुलोहक,0.666666666666667,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.666666666666667,0.0,1,3.0
अद्वैत,0.33333333333333304,0.0,0.020202020202020003,0.2,0.5,0.196428571428571,0.0,0.33333333333333304,0.0,0.011668758458201001,1,2.8378378378378377
अनन्यसाधारण,0.8888888888888891,0.0,0.424242424242424,1.0,0.75,0.0,0.0,0.33333333333333304,1.0,2.49973403131975e-05,1,2.8378378378378377
सर्वोत्कृष्ट,1.0,0.0,0.020202020202020003,1.0,1.0,0.160714285714286,0.0,1.0,0.25,0.0050294648710150006,1,2.2432432432432434
उपमारहित,0.555555555555556,0.0,0.424242424242424,0.6,0.5,0.0,0.0,0.0,0.75,4.49952125637555e-05,1,2.6486486486486487
अनुपमेय,0.444444444444444,0.0,0.424242424242424,0.4,0.5,0.0,0.0,0.0,0.75,0.00036496116857300003,1,2.972972972972973
वहीद,0.111111111111111,0.0,0.424242424242424,0.2,0.0,0.0,0.0,0.0,0.0,0.006634294119123,1,2.864864864864865
अप्रतिमान,0.666666666666667,0.0,0.424242424242424,0.6,0.75,0.0,0.0,0.33333333333333304,0.5,0.0,1,2.72972972972973
अप्रतिरूप,0.666666666666667,0.0,0.424242424242424,0.6,0.75,0.0,0.0,0.33333333333333304,0.5,1.4998404187918499e-05,1,2.864864864864865
अप्रतुल,0.444444444444444,0.25,0.46464646464646503,0.4,0.5,0.0,0.0,0.33333333333333304,0.25,0.0,1,2.375
अविक्रांत,0.666666666666667,0.25,0.7373737373737371,0.4,1.0,0.0,0.0,0.33333333333333304,0.25,0.0,1,2.3513513513513513
अविक्रान्त,0.7777777777777779,0.25,0.7373737373737371,0.6,1.0,0.0,0.0,0.666666666666667,0.25,0.0,1,2.4864864864864864
नादिर,0.222222222222222,0.0,0.424242424242424,0.2,0.25,0.0,0.0,0.0,0.0,0.005124454764204999,1,2.918918918918919
लासानी,0.33333333333333304,0.0,0.424242424242424,0.2,0.5,0.0,0.0,0.0,0.25,0.000449952125638,1,2.2972972972972974
इकौना,0.222222222222222,0.0,0.010101010101010001,0.0,0.5,0.196428571428571,0.0,0.0,0.25,0.00023601604909099998,1,2.7837837837837838
बेनिमून,0.444444444444444,0.0,0.424242424242424,0.4,0.5,0.0,0.0,0.0,0.25,4.9994680626394994e-06,1,2.3783783783783785
बेनजीर,0.33333333333333304,0.0,0.424242424242424,0.4,0.25,0.0,0.0,0.0,0.25,0.039885756203738,1,2.675675675675676
लांछन,0.4,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.666666666666667,0.04391056353950701,1,3.0
अपयश,0.2,0.25,0.631578947368421,1.0,0.0,0.255813953488372,0.0,0.0,1.0,0.026728169111003997,1,3.0
कालिमा,0.6,0.5,0.263157894736842,1.0,0.5,0.41860465116279105,0.0,0.0,1.0,0.034982456630579,1,3.0
कलौंछ,0.4,0.25,0.10526315789473699,1.0,0.25,0.046511627906977,0.0,0.0,0.666666666666667,0.000196530655228,1,2.5
कलौंस,0.4,0.25,0.10526315789473699,1.0,0.25,0.046511627906977,0.0,0.0,0.666666666666667,0.000393061310456,1,2.0
इफ्तरा,0.6,0.25,0.263157894736842,1.0,0.5,0.18604651162790697,0.0,1.0,0.666666666666667,0.0,1,3.0
इफ्तिरा,0.8,0.25,0.263157894736842,1.0,0.75,0.18604651162790697,0.0,1.0,1.0,0.0,1,2.5
इफ़्तरा,0.8,0.25,0.263157894736842,1.0,0.75,0.18604651162790697,0.0,1.0,0.0,0.0,1,2.5
इफ़्तिरा,1.0,0.25,0.263157894736842,1.0,1.0,0.18604651162790697,0.0,1.0,0.33333333333333304,8.42274236691305e-05,1,2.0
इफ़तरा,0.6,0.25,0.263157894736842,1.0,0.5,0.18604651162790697,0.0,0.0,0.666666666666667,0.000112303231559,1,2.5
इफतरा,0.4,0.25,0.263157894736842,1.0,0.25,0.18604651162790697,0.0,0.0,1.0,0.000112303231559,1,3.0
तरंग,0.25,0.875,0.21739130434782603,0.5,0.33333333333333304,0.42857142857142894,0.14285714285714302,0.0,0.33333333333333304,0.280995179074225,1,2.5
कल्लोल,0.75,0.125,0.156521739130435,1.0,0.666666666666667,0.054421768707483,0.083333333333333,1.0,0.33333333333333304,0.002015876391668,1,2.6666666666666665
ऊर्मि,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.33333333333333304,0.0,1,3.0
हिलोर,0.5,0.0,0.043478260869565,0.5,0.666666666666667,0.0,0.017857142857143002,0.0,0.33333333333333304,0.023612599100063997,1,2.0
हिलोरा,0.75,0.0,0.043478260869565,0.5,1.0,0.0,0.017857142857143002,0.0,0.666666666666667,0.015256053139062,1,2.25
हिलकोरा,1.0,0.0,0.043478260869565,1.0,1.0,0.0,0.017857142857143002,0.0,1.0,0.001307049496465,1,2.5
हिलकोर,0.75,0.0,0.043478260869565,1.0,0.666666666666667,0.0,0.017857142857143002,0.0,0.666666666666667,0.0008356545961,1,2.75
हिल्लोल,1.0,0.375,0.156521739130435,1.0,1.0,0.149659863945578,0.017857142857143002,1.0,0.33333333333333304,0.0005464400584990001,1,2.25
अर्ण,0.25,0.5,0.7304347826086959,0.0,0.666666666666667,0.35374149659863896,0.3571428571428571,1.0,0.0,9.249238969872901e-05,1,2.8
अलूला,0.5,0.25,0.27826086956521695,0.0,1.0,0.564625850340136,0.08928571428571401,0.0,0.666666666666667,0.0,1,2.142857142857143
उमंग,0.25,0.25,0.226086956521739,0.0,0.666666666666667,0.34693877551020397,0.05952380952381,0.0,0.33333333333333304,0.10704567022622502,1,3.0
उमाह,0.25,0.0,0.0,0.0,0.666666666666667,0.095238095238095,0.0,0.0,0.33333333333333304,0.0,1,2.25
वलवला,0.5,0.0,0.0,1.0,0.33333333333333304,0.095238095238095,0.0,0.0,0.666666666666667,0.002443258535331,1,2.25
प्रस्थापन,0.857142857142857,0.33333333333333304,0.307692307692308,1.0,0.6,0.296296296296296,0.016969696969697,1.0,1.0,0.0,1,2.75
प्रस्थापना,1.0,0.33333333333333304,0.307692307692308,1.0,0.8,0.296296296296296,0.016969696969697,1.0,1.0,0.0033554762344749998,1,3.0
जुग,0.1,0.03030303030303,0.0,0.28571428571428603,0.166666666666667,0.010666666666667001,0.035636363636363994,0.0,0.166666666666667,0.0,1,2.5
अंतकाल,0.4,0.03030303030303,0.047169811320755,0.42857142857142894,0.5,0.101333333333333,0.0,0.0,0.5,0.0004024738392,1,3.0
अन्तकाल,0.5,0.03030303030303,0.047169811320755,0.5714285714285711,0.5,0.101333333333333,0.0,0.5,0.5,0.000232484888482,1,2.5
मरणघड़ी,0.5,0.0,0.026415094339623,0.7142857142857142,0.33333333333333304,0.037333333333332996,0.0,0.0,0.666666666666667,0.0,1,3.0
मृत्युकाल,0.7,0.0,0.026415094339623,0.7142857142857142,0.666666666666667,0.037333333333332996,0.0,0.5,0.5,0.00011249268797499999,1,2.5
मरणकाल,0.4,0.0,0.026415094339623,0.7142857142857142,0.166666666666667,0.037333333333332996,0.0,0.0,0.666666666666667,4.24972376795508e-05,1,3.0
अंतसमय,0.4,0.0,0.026415094339623,0.5714285714285711,0.33333333333333304,0.037333333333332996,0.0,0.0,0.666666666666667,0.0,1,1.5
अन्तसमय,0.5,0.0,0.026415094339623,0.7142857142857142,0.33333333333333304,0.037333333333332996,0.0,0.5,0.666666666666667,4.99967502112363e-06,1,1.0
अंतवेला,0.5,0.0,0.026415094339623,0.42857142857142894,0.666666666666667,0.037333333333332996,0.0,0.0,0.666666666666667,0.0,1,2.5
अन्तवेला,0.6,0.0,0.026415094339623,0.5714285714285711,0.666666666666667,0.037333333333332996,0.0,0.5,0.666666666666667,0.0,1,2.5
मौत,0.1,0.03030303030303,0.133962264150943,0.28571428571428603,0.166666666666667,0.08,0.017454545454546,0.0,0.166666666666667,1.0,1,3.0
परांतकाल,0.6,0.0,0.026415094339623,0.7142857142857142,0.5,0.037333333333332996,0.0,0.0,0.666666666666667,0.0,1,1.0
परान्तकाल,0.7,0.0,0.026415094339623,0.857142857142857,0.5,0.037333333333332996,0.0,0.5,0.666666666666667,0.0,1,2.0
अलप,0.1,0.0,0.026415094339623,0.28571428571428603,0.166666666666667,0.037333333333332996,0.0,0.0,0.33333333333333304,7.122037067590609e-05,1,2.5
देहान्त,0.5,0.0,0.09622641509433999,0.5714285714285711,0.5,0.016,0.017454545454546,0.5,0.33333333333333304,0.003412278201917,1,2.75
शरीरांत,0.5,0.0,0.09622641509433999,0.5714285714285711,0.5,0.016,0.017454545454546,0.0,0.5,9.999350042247249e-05,1,3.0
प्राणान्त,0.7,0.0,0.09622641509433999,0.7142857142857142,0.666666666666667,0.016,0.017454545454546,1.0,0.5,0.00023998440101400003,1,2.75
इन्तकाल,0.5,0.0,0.09622641509433999,0.5714285714285711,0.5,0.016,0.017454545454546,0.5,0.5,0.00039247448915800005,1,3.0
इंतक़ाल,0.5,0.0,0.09622641509433999,0.42857142857142894,0.666666666666667,0.016,0.017454545454546,0.0,0.5,0.00015498992565500001,1,3.0
इंतिक़ाल,0.6,0.0,0.09622641509433999,0.42857142857142894,0.833333333333333,0.016,0.017454545454546,0.0,0.5,2.3624465496468103e-05,1,3.0
इन्तिकाल,0.6,0.0,0.09622641509433999,0.5714285714285711,0.666666666666667,0.016,0.017454545454546,0.5,0.5,0.00019748716333400004,1,3.0
महायात्रा,0.7,0.0,0.09622641509433999,0.7142857142857142,0.666666666666667,0.016,0.017454545454546,0.5,0.666666666666667,0.000477468964517,1,3.0
अन्तिमसफर,0.7,0.0,0.09622641509433999,0.857142857142857,0.5,0.016,0.017454545454546,0.5,0.833333333333333,0.0,1,2.75
अनुगति,0.4,0.060606060606060996,0.135849056603774,0.42857142857142894,0.5,0.12266666666666699,0.026909090909091,0.0,0.5,4.99967502112363e-06,1,3.066666666666667
वफ़ात,0.3,0.0,0.09622641509433999,0.42857142857142894,0.33333333333333304,0.016,0.017454545454546,0.0,0.33333333333333304,0.0,1,3.0
वफात,0.2,0.0,0.09622641509433999,0.42857142857142894,0.166666666666667,0.016,0.017454545454546,0.0,0.33333333333333304,0.00018748781329199998,1,3.0
देहावसान,0.6,0.0,0.09622641509433999,0.7142857142857142,0.5,0.016,0.017454545454546,0.0,0.666666666666667,0.003707259028163,1,2.75
महापथगमन,0.6,0.0,0.09622641509433999,1.0,0.166666666666667,0.016,0.017454545454546,0.0,1.0,0.0,1,2.5
कालधर्म,0.5,0.0,0.09622641509433999,0.7142857142857142,0.33333333333333304,0.016,0.017454545454546,0.5,0.5,1.4999025063370902e-05,1,2.75
देहावसा,0.5,0.0,0.09622641509433999,0.5714285714285711,0.5,0.016,0.017454545454546,0.0,0.5,0.0,1,2.75
पंचता,0.3,0.0,0.09622641509433999,0.42857142857142894,0.33333333333333304,0.016,0.017454545454546,0.0,0.33333333333333304,1.24991875528091e-05,1,2.75
अश्मंत,0.4,0.09090909090909101,0.160377358490566,0.42857142857142894,0.5,0.07733333333333299,0.065454545454546,0.5,0.33333333333333304,0.0,1,2.5714285714285716
अश्मन्त,0.5,0.09090909090909101,0.160377358490566,0.5714285714285711,0.5,0.07733333333333299,0.065454545454546,1.0,0.33333333333333304,0.0,1,2.5714285714285716
अत्यय,0.3,0.0,0.09622641509433999,0.42857142857142894,0.33333333333333304,0.016,0.017454545454546,0.5,0.33333333333333304,4.99967502112363e-06,1,2.5
दिष्टान्त,0.7,0.0,0.09622641509433999,0.7142857142857142,0.666666666666667,0.016,0.017454545454546,1.0,0.33333333333333304,0.0,1,3.75
पृथिवीपति,0.7,0.03030303030303,0.160377358490566,0.7142857142857142,0.666666666666667,0.09066666666666699,0.172363636363636,0.0,0.666666666666667,0.0,1,2.0
दंडधार,0.4,0.060606060606060996,0.164150943396226,0.5714285714285711,0.33333333333333304,0.098666666666667,0.172363636363636,0.0,0.5,3.95805898261417e-06,1,2.0
दण्डधार,0.5,0.060606060606060996,0.164150943396226,0.7142857142857142,0.33333333333333304,0.098666666666667,0.172363636363636,0.5,0.5,4.74967077913701e-05,1,1.25
